	lat	lon	adm_id	harvest_year	crop_name	harvest_area	crop_area_percentage	awc	bulk_density	drainage_class	ssm	rsm	ndvi	tmin	tmax	tavg	prec	rad	et0	vpd	cwb	fpar	production
2522	22.38345067	71.87898377	4482	2021	wheat	0.75	32	161.5	1.19	2	26.7	73.7	0.39	15.42821914	38.58732229	27	38.9	15918.4	3.35	0.7	22.15	0.45	3.85
2523	22.35203553	71.76572944	3993	2018	wheat	3.84	66.9	117.3	1.27	2	29.9	96.7	0.37	17.75738412	39.25233537	28.5	25.1	23270.4	3.85	2.45	5.85	0.52	15.24
2524	22.3153825	71.78250473	8220	2021	cotton	1.95	33.6	132.6	1.36	5	15.8	35.1	0.55	17.02248116	31.02400735	24	37.8	15810.2	2.23	2.27	26.65	0.65	9.52
2525	22.40426337	71.85575883	2307	2019	wheat	3.76	46	133.1	1.41	3	33.5	91.2	0.44	10.52800942	33.83707292	22.2	27.3	13274	4.84	1.83	3.1	0.54	16.04
2526	22.38813265	71.78343031	3042	2021	wheat	1.42	83	149.9	1.46	3	7.1	104.1	0.64	12.74950219	28.34113006	20.5	6.6	13226.5	3.71	2.11	-11.95	0.73	5.04
2527	22.40867095	71.88153928	1486	2020	wheat	1.63	31.8	94.5	1.43	5	30.1	99.6	0.45	13.0275713	37.31519065	25.2	19.1	14268.6	5.57	2.2	-8.75	0.55	5.66
2528	22.2968252	71.72566072	8949	2021	wheat	2.94	21.4	162.3	1.37	1	11.7	57.1	0.36	14.32503644	35.96931514	25.1	4.3	13918.5	3.81	2.12	-14.75	0.49	9.85
2529	22.39178211	71.88259965	5359	2018	wheat	3.58	77.1	183.3	1.32	1	12.7	89.4	0.42	16.3290573	31.45055568	23.9	35.8	18897.8	3.95	1.88	16.05	0.55	18.6
2530	22.33800091	71.78219103	1685	2022	mustard	4.76	54.2	134	1.21	1	30.2	111	0.23	15.1772438	26.82550696	21	27.2	15481.3	6.89	0.58	-7.25	0.3	19.72
2531	22.28940804	71.7337593	1118	2022	wheat	2.14	23.6	191.7	1.52	4	17.9	61.2	0.47	16.35422038	29.29185864	22.8	31.7	15111.6	4.36	1.18	9.9	0.62	10.86
2532	22.30294126	71.7871655	5355	2022	mustard	2.93	55.1	183.4	1.55	4	30.8	114.9	0.55	12.1699073	32.66273459	22.4	25.7	18312.2	7.54	2.09	-12	0.63	13.91
2533	22.37071379	71.78651768	8036	2020	cotton	0.88	34.6	138.6	1.48	3	32.9	83.4	0.66	17.98247353	26.23602424	22.1	24.4	18673.3	2.14	1.8	13.7	0.81	3.82
2534	22.37736757	71.8434556	6164	2020	cotton	2.25	80.4	118.3	1.45	2	6.9	35	0.6	17.4338814	29.73211379	23.6	23.1	16471.3	5.77	1.55	-5.75	0.7	9.06
2535	22.32163733	71.82097311	7200	2021	cotton	3.22	50.9	174	1.57	5	6.2	85.1	0.45	10.08291174	38.19373016	24.1	8.9	16497.8	6.88	1.53	-25.5	0.54	12.01
2536	22.38124617	71.85498551	6410	2020	wheat	1.91	77.7	83.6	1.48	1	28.6	61	0.38	17.19419442	26.79680884	22	33.2	12861.1	7.93	1.67	-6.45	0.48	7.65
2537	22.34933025	71.78682176	7583	2021	wheat	4.45	52.2	111.5	1.21	2	23.5	80.6	0.34	13.5085276	31.76224152	22.6	6.4	15312.7	7.41	0.76	-30.65	0.4	13.19
2538	22.33559337	71.82927954	3013	2022	wheat	1.76	19.9	198.6	1.12	5	26.1	87.2	0.42	13.64348837	39.84332563	26.7	32.7	23588	4.04	1.16	12.5	0.47	9.21
2539	22.36202525	71.85850352	7036	2019	cotton	2.16	14.4	154.6	1.33	4	18.4	41.6	0.51	16.18172952	32.74182964	24.5	5.8	21396.2	2.82	2.27	-8.3	0.56	7.51
2540	22.35824086	71.76440392	9436	2021	mustard	1.97	45.2	196	1.42	4	9.7	74.9	0.5	14.51511648	36.82069041	25.7	39.5	15389.6	6.7	0.51	6	0.56	10.94
2541	22.29793778	71.77014123	1051	2019	mustard	1.47	17.2	120.6	1.16	3	20.3	48.9	0.25	13.67004574	35.042272	24.4	26.4	20344.6	7.22	2.02	-9.7	0.33	5.87
2542	22.39911469	71.76346721	1749	2020	wheat	2.48	17.9	128	1.18	3	10.4	29.4	0.75	11.04454492	30.43613511	20.7	8.3	12365.2	6.95	2.34	-26.45	0.82	8.83
2543	22.31799338	71.7961929	4826	2021	mustard	4.66	21.5	175.8	1.48	5	33.4	79.1	0.28	14.15258368	36.21237433	25.2	13.7	12255.2	2.92	0.98	-0.9	0.43	18.04
2544	22.37246205	71.8074134	2333	2021	cotton	3.11	12	147.8	1.44	3	26	70.4	0.44	10.18934114	25.18638363	17.7	9.6	20619.7	7.52	0.86	-28	0.5	10.95
2545	22.28419628	71.73707186	2645	2021	cotton	4.78	52.8	141.5	1.36	4	33.6	23	0.55	12.81188103	34.81829074	23.8	28.2	14989.7	4.8	1.59	4.2	0.65	21.48
2546	22.32137761	71.81013245	4196	2022	cotton	1.85	24.9	101.8	1.45	2	28.6	51	0.55	17.40954168	25.6374522	21.5	18.3	12340.8	6.06	2.03	-12	0.64	6.63
2547	22.29210116	71.76534235	9267	2022	mustard	1.3	36.7	144.6	1.48	1	6.4	44.3	0.28	17.84767758	37.50920066	27.7	20.9	19997.7	4.61	1.72	-2.15	0.41	5.09
2548	22.29203313	71.76539048	2426	2021	wheat	4.38	72.9	119.1	1.41	3	30.5	96.2	0.5	11.48313048	25.79466264	18.6	37.2	20846.5	6.99	2.48	2.25	0.59	20.45
2549	22.38283401	71.83079598	8648	2022	mustard	0.52	88.3	145.2	1.3	2	12	28.2	0.38	10.70436237	35.77533471	23.2	38.2	14823.7	6.67	1.95	4.85	0.51	2.55
2550	22.28895168	71.75937661	8899	2018	cotton	3.34	49.8	177.7	1.38	5	23.4	33.4	0.79	12.73831829	28.54272063	20.6	35.1	20301	5.59	1.54	7.15	0.88	18
2551	22.33374634	71.79572294	4467	2019	wheat	4.06	78.2	187.1	1.56	2	23.7	89.1	0.79	11.12702144	31.80707532	21.5	7.6	23517.2	4.66	2.39	-15.7	0.87	16.53
2552	22.35675835	71.81965126	2728	2018	mustard	4.9	39.1	165.4	1.18	4	26.3	35.6	0.72	15.22996376	30.00300472	22.6	18.7	14717.8	7.96	0.61	-21.1	0.8	21.7
2553	22.30350984	71.7983052	3625	2018	mustard	4.15	81.6	162.3	1.49	3	29.9	71.7	0.29	10.99627379	36.98458742	24	22.9	20788.4	6.11	1.11	-7.65	0.4	17.44
2554	22.35865773	71.78424675	4610	2020	cotton	1.74	84.3	103.4	1.33	3	29.4	116.7	0.35	16.16270004	34.54064435	25.4	36.5	12193.7	2.37	2.13	24.65	0.44	7.61
2555	22.38209071	71.79236444	3016	2021	mustard	4.71	52.4	159.3	1.14	2	21.1	109.8	0.73	13.47829343	27.64582731	20.6	36.3	16485.8	2.71	0.63	22.75	0.78	24.79
2556	22.34753123	71.84209957	2481	2021	mustard	3.58	80.4	153.4	1.44	3	29.8	97	0.62	14.48562396	30.33095956	22.4	14.2	14111.3	5.46	1.07	-13.1	0.73	14.15
2557	22.3291205	71.74683084	2059	2022	wheat	4.81	20	148.1	1.52	3	10.9	110.8	0.22	11.87446752	35.6482091	23.8	21.4	21714.4	6.76	1.96	-12.4	0.36	18.87
2558	22.33253227	71.74140563	8159	2021	cotton	3.89	23.1	195.2	1.48	2	33.7	70	0.75	15.56751048	33.71136699	24.6	7.9	23565.4	6.82	1.31	-26.2	0.84	16.15
2559	22.36812929	71.86580872	2895	2020	wheat	4.34	31.6	130	1.35	3	19.7	95.2	0.53	14.48485589	39.84980367	27.2	31.3	12477.6	5.02	2.11	6.2	0.6	19.61
2560	22.37707067	71.74498701	2460	2018	wheat	2.44	77.7	138.7	1.27	3	28.9	34.8	0.79	10.25915264	38.90831585	24.6	9.7	23843.1	6.2	2.18	-21.3	0.85	9.15
2561	22.41632196	71.82731431	4082	2022	mustard	2.61	25	100.8	1.43	1	25.7	43.8	0.46	15.13004995	36.27675594	25.7	35.1	12195.9	3.24	0.99	18.9	0.55	11.34
2562	22.35166152	71.8446696	3087	2020	mustard	2.12	67	197.7	1.21	3	20.6	50.9	0.36	10.87464211	27.13927664	19	26.7	18634.2	5.37	1.23	-0.15	0.5	10.3
2563	22.38126382	71.83869627	1027	2022	cotton	1.17	12.9	193.1	1.44	3	34.4	93	0.76	17.70556991	38.47030855	28.1	13.9	17689.5	2.16	0.71	3.1	0.86	5.2
2564	22.35891805	71.76346002	9775	2022	wheat	0.82	26.8	185.8	1.46	2	29.4	115.6	0.76	14.7811406	25.98181826	20.4	16	20528.9	3.95	1.03	-3.75	0.82	3.67
2565	22.31193663	71.78550929	6237	2021	cotton	3.13	58.3	134	1.18	3	6.8	38.8	0.4	16.10080341	36.82952572	26.5	20.5	20722.5	7.77	0.77	-18.35	0.53	12.36
2566	22.39011801	71.88017211	9515	2019	mustard	3.32	57	113.1	1.51	5	22.2	77.5	0.54	16.89871583	29.31827293	23.1	9.5	14149.8	4.02	1.38	-10.6	0.68	10.74
2567	22.30115452	71.78618008	2746	2019	mustard	2.15	83.3	116.5	1.52	4	8.7	44.8	0.21	16.15926878	27.18171124	21.7	6.9	13309.4	3.45	1.57	-10.35	0.35	6.18
2568	22.32349332	71.80178397	8546	2022	wheat	4.18	40.6	110.3	1.59	3	7.9	101.5	0.68	16.78562527	39.94968307	28.4	37.7	16316.8	3.98	2.37	17.8	0.8	19.7
2569	22.38729299	71.87758874	4586	2020	wheat	3.05	68.2	176.6	1.53	4	15.9	74.1	0.26	14.093066	33.60095128	23.8	22.4	17604.1	2.11	2.21	11.85	0.41	13.08
2570	22.38389818	71.83674034	3415	2021	mustard	3.75	88.1	180.7	1.13	5	8.4	103	0.48	13.12484191	29.22163884	21.2	26.3	17865.6	3.48	1.53	8.9	0.55	17.93
2571	22.3012183	71.78627727	1562	2019	cotton	4.81	50.4	115.5	1.3	5	12.1	89	0.24	17.62946699	26.29460903	22	13.5	12603.6	5.33	2.22	-13.15	0.33	15.69
2572	22.32483617	71.79852129	9230	2020	cotton	1.55	55.3	183.6	1.43	1	30.9	66.6	0.7	15.48848793	27.59854898	21.5	10.6	20252	4.94	0.99	-14.1	0.8	6.42
2573	22.34147774	71.7454321	8836	2022	cotton	4.9	81.9	169.9	1.11	2	16	76.2	0.43	11.06048991	29.52992389	20.3	20.4	17766.2	4.46	2.12	-1.9	0.52	21.27
2574	22.32060281	71.75977985	7171	2020	cotton	4.21	46.5	142.9	1.17	1	25.7	59.5	0.51	10.74861315	27.50964615	19.1	37	14279.5	4.21	2.01	15.95	0.58	20.85
2575	22.36682898	71.77944577	4450	2019	cotton	3.98	69.3	136.1	1.32	2	24.9	74.1	0.4	11.13600845	37.41815705	24.3	18.1	21626.5	7.83	2.35	-21.05	0.51	15.21
2576	22.32720347	71.79455503	3933	2018	mustard	2.77	30.1	101.6	1.18	4	13.8	108.7	0.33	12.27328614	30.4373965	21.4	31.6	19266.5	2.44	1.61	19.4	0.4	11.42
2577	22.30670901	71.77998783	5900	2021	mustard	2.75	66.5	135.3	1.37	2	5	105.9	0.49	15.58617171	39.06183096	27.3	4.9	12854.2	6.44	0.82	-27.3	0.55	8.84
2578	22.32348379	71.76921288	7427	2022	wheat	2.49	67	160.6	1.36	3	33.5	22.8	0.62	11.70070818	29.61568294	20.7	0.6	19042.8	7.79	2.17	-38.35	0.74	8.37
2579	22.3925643	71.77916418	6706	2021	cotton	0.8	79	126.6	1.24	4	16.9	110.5	0.29	15.62851068	38.04408397	26.8	12.2	21695.1	3.48	0.99	-5.2	0.39	2.69
2580	22.30735003	71.78326425	9648	2018	cotton	1.29	16.2	92.4	1.31	3	10	89.9	0.38	10.71047178	31.3968514	21.1	18	12386.2	5.41	0.77	-9.05	0.47	4.34
2581	22.39800232	71.85894724	9978	2019	cotton	4.04	79.7	185.7	1.54	4	30.9	104	0.21	15.34012335	37.71146366	26.5	30.2	15601.5	5.69	1.96	1.75	0.26	19.1
2582	22.34995123	71.79178477	6298	2019	wheat	3.05	30.7	172.9	1.25	5	26.6	41.5	0.46	12.09197775	37.13769141	24.6	39.1	22350.2	3.92	0.85	19.5	0.6	16.17
2583	22.35904995	71.8374399	8496	2020	wheat	2.65	57.6	167.1	1.26	2	19.8	45.7	0.6	12.64759032	36.20323316	24.4	27.5	14230	3.55	1.62	9.75	0.73	12.65
2584	22.33621914	71.74612246	8239	2019	mustard	3.95	14	162.6	1.58	4	31	109.1	0.59	14.78620932	28.82309743	21.8	14.4	22910.1	3.59	1.82	-3.55	0.74	15.81
2585	22.34256238	71.7582225	4436	2019	cotton	1.39	26.3	140.6	1.14	2	7.6	43.1	0.37	17.11754996	36.63104471	26.9	39.8	13562.7	5.38	1.26	12.9	0.46	6.9
2586	22.3142434	71.77494903	1149	2019	mustard	3.98	70.7	199.9	1.59	3	33.6	40.7	0.79	16.39423638	30.8636478	23.6	2.1	13237.9	6.92	0.95	-32.5	0.93	15.59
2587	22.36333904	71.81988784	2670	2022	mustard	4.46	74.3	97.5	1.25	2	12.7	93.9	0.6	14.71766701	33.09361385	23.9	2	18995	7.87	1.91	-37.35	0.73	12.51
2588	22.38602548	71.88247264	3756	2021	cotton	2.53	37.8	198.8	1.25	1	7.4	35.8	0.79	16.55842138	26.11214605	21.3	37.5	20416.7	6.37	1.96	5.65	0.84	14.53
2589	22.34260438	71.78094024	8763	2020	wheat	1.48	19.8	182.1	1.26	2	24.8	51.1	0.37	14.12267411	37.39032567	25.8	15.2	19033.1	5.35	2.15	-11.55	0.5	6.1
2590	22.34221722	71.79744551	9444	2018	wheat	4.86	67.8	95.7	1.51	3	18	28.9	0.38	13.71578534	26.49719581	20.1	12.7	14519.3	7.84	2.42	-26.5	0.45	15.04
2591	22.36184091	71.81269552	3434	2021	mustard	2.37	82.1	177.6	1.59	4	29.1	26.3	0.5	13.43658349	27.87103535	20.7	5.2	16161.1	3.38	0.72	-11.7	0.62	8.57
2592	22.35605313	71.75240218	2946	2018	wheat	1.01	25.6	164.9	1.27	2	25.8	83.4	0.28	17.32024834	26.70642946	22	27.1	20905.8	4.96	0.57	2.3	0.33	4.52
2593	22.33594658	71.80293952	5959	2021	cotton	1.66	57	157.2	1.23	5	29.1	22.5	0.61	14.56830093	36.06813548	25.3	14.2	15454.8	7.5	1.94	-23.3	0.74	6.68
2594	22.40121153	71.84871889	2468	2021	wheat	2.43	53.6	173.9	1.23	4	12.9	62.2	0.57	16.14693164	29.74578537	22.9	10.3	12366	3.07	2.18	-5.05	0.71	9.63
2595	22.38822699	71.75729232	5509	2021	mustard	4.11	44.1	137.2	1.17	4	13.5	112.9	0.56	10.19032837	28.4842011	19.3	14.6	14483.6	7.27	1.14	-21.75	0.61	15.68
2596	22.30321601	71.77946766	2966	2018	cotton	4.77	53.5	120.4	1.59	1	33.8	35.5	0.3	11.69476743	34.46775309	23.1	26.5	20267	5.73	2.46	-2.15	0.41	18.85
2597	22.3337746	71.80912949	9015	2018	wheat	4.36	29.9	127.4	1.41	5	31.6	22.3	0.52	10.15177742	39.05346495	24.6	13.3	14628.4	6.06	2.15	-17	0.6	15.58
2598	22.31042452	71.76801232	8856	2018	wheat	1.69	13.9	121.4	1.2	3	10.1	118.3	0.47	10.25953378	32.40266145	21.3	36.1	17464.3	4.99	0.56	11.15	0.52	7.87
2599	22.29749293	71.74351924	3967	2018	mustard	3.23	50.4	128.7	1.56	4	33.9	68.7	0.24	14.24670229	29.22179663	21.7	17.7	15261.4	6.82	2.08	-16.4	0.38	11.47
2600	22.40554872	71.84528768	5888	2021	cotton	2.78	10.1	156.8	1.15	5	20.4	94.5	0.4	13.17796185	27.99241256	20.6	36.8	14644.2	6.28	0.8	5.4	0.54	13.89
2601	22.41815059	71.76780199	6328	2018	wheat	4.14	88.2	183.3	1.21	1	11	30.2	0.67	14.01934651	30.09207205	22.1	18.2	20457	7.18	2.29	-17.7	0.79	18.78
2602	22.39325477	71.77023939	4029	2022	mustard	1.3	68.9	98.7	1.31	4	21	106.9	0.53	14.22328861	31.96207481	23.1	6.1	13774.2	5.58	0.63	-21.8	0.62	3.84
2603	22.30809852	71.74440438	7451	2018	mustard	2.29	15.6	195.5	1.18	5	6.9	105.6	0.63	16.28927963	26.45949899	21.4	21.4	17424.9	6.58	2.42	-11.5	0.7	10.98
2604	22.34013006	71.82078995	9004	2022	mustard	2.3	47.3	98	1.47	1	21.1	96.6	0.71	10.03631219	27.92267948	19	16.4	15846.5	6.96	1.77	-18.4	0.82	8.22
2605	22.30687308	71.7678535	9830	2022	mustard	1.45	36.6	124.3	1.4	1	12.4	73.4	0.73	14.60408435	33.56964108	24.1	36.4	17453.2	3.61	1.56	18.35	0.82	7.06
2606	22.38368084	71.83862475	3960	2018	wheat	4.61	28.5	114.1	1.51	5	13.3	118.4	0.62	12.34079313	31.19789422	21.8	20.2	18692	6.77	1.83	-13.65	0.74	17.73
2607	22.40670788	71.9166841	1087	2019	mustard	0.61	46.8	160.3	1.39	5	6.3	44.7	0.37	11.65366862	27.79334121	19.7	0.1	12162.1	5.7	1.39	-28.4	0.45	1.91
2608	22.29030425	71.74219799	3015	2020	cotton	3.81	70.3	156.6	1.52	1	19	34.8	0.35	11.55620378	34.88099721	23.2	22.1	22836.9	2.91	2.28	7.55	0.47	15.8
2609	22.2986266	71.77261119	4378	2022	wheat	3.07	39.6	86.9	1.46	2	20.1	52.2	0.48	10.15879771	25.96169827	18.1	19.3	23172.8	3.29	1.17	2.85	0.62	10.52
2610	22.32355165	71.77268908	5206	2022	wheat	4.58	66.6	135.3	1.26	1	11.6	35	0.64	14.84122338	36.83189161	25.8	13.7	21126.3	6.36	2.3	-18.1	0.74	17.39
2611	22.40211527	71.75264502	9292	2018	wheat	4.79	36.2	175.7	1.29	3	16	36.8	0.53	10.68811893	28.93399662	19.8	10.5	19775.3	4.05	1.85	-9.75	0.58	18.91
2612	22.303692	71.7898505	3811	2022	cotton	3.29	89.7	197.2	1.42	4	25.8	67.4	0.4	14.15259462	34.56954875	24.4	28.5	15676.7	2.5	0.94	16	0.48	16.23
2613	22.30453499	71.79179868	5068	2018	mustard	4.47	41.7	135	1.21	3	29.1	75.9	0.5	17.60744249	33.97302747	25.8	17.2	13692.9	7.79	1.85	-21.75	0.63	17.29
2614	22.41055674	71.80138705	5807	2022	wheat	3.31	36.8	103.1	1.57	5	14	72.7	0.43	17.26019306	28.92401956	23.1	10	18013.7	7.38	1.8	-26.9	0.5	10.13
2615	22.3122057	71.78221928	9035	2019	cotton	2.53	33	106.6	1.51	3	15.4	21.1	0.7	12.53493459	29.79496275	21.2	32.3	15296.1	3.93	1.4	12.65	0.81	11.23
2616	22.38266543	71.81213426	9818	2020	mustard	3.61	51	174.8	1.12	5	15.4	23.9	0.33	16.97818094	25.71073025	21.3	20.2	19730	2.87	2.2	5.85	0.41	15.52
2617	22.34867777	71.74779633	1732	2018	wheat	4.75	54.1	196.9	1.52	2	22.7	32.2	0.49	12.53972054	33.45080392	23	17.5	13279.6	3.25	1.62	1.25	0.57	21.05
2618	22.40591331	71.85537625	3321	2019	wheat	4.18	81.7	178.9	1.52	3	10	88.3	0.8	15.66021862	38.64800349	27.2	5.4	12770	2.26	0.56	-5.9	0.86	16.28
2619	22.3722234	71.87172477	4539	2019	wheat	1.5	38.1	130.4	1.11	5	10.2	88.1	0.45	17.73084718	33.9684787	25.8	33.3	23792.2	4.18	1.73	12.4	0.5	6.91
2620	22.3018833	71.79276631	3105	2020	cotton	3.73	20.6	173	1.16	5	34.6	45.7	0.21	11.76253772	32.58148806	22.2	34.9	16144.8	7.64	1.91	-3.3	0.27	18.32
2621	22.37206009	71.85164692	5177	2018	cotton	2.84	19.8	117.2	1.59	3	32.2	61.1	0.4	13.53202668	36.11433986	24.8	20	14429.8	2.46	1.7	7.7	0.52	10.43
2622	22.32244285	71.80576676	7554	2019	cotton	0.63	22.8	149.3	1.37	4	14.9	92.3	0.64	15.18994361	34.45133137	24.8	29.1	23831.8	4.65	2.1	5.85	0.74	2.95
2623	22.38384456	71.88945603	7968	2020	wheat	2.82	37.3	105.6	1.25	2	9.2	69.8	0.66	14.83663648	33.98556781	24.4	19.9	13975	5.59	2.24	-8.05	0.8	10.8
2624	22.38053784	71.76829071	2156	2019	mustard	2.06	84.9	169.4	1.24	3	23.1	50.4	0.78	14.03070191	25.38964406	19.7	34.6	23478.6	3.03	2.19	19.45	0.91	10.92
2625	22.38011414	71.74949509	7097	2019	mustard	4.56	10.5	125.1	1.48	5	8.5	74.1	0.71	15.99119635	36.64206255	26.3	18.7	22300.5	3.32	0.63	2.1	0.79	18.05
2626	22.32039404	71.8137657	3687	2022	mustard	1.48	69.2	81.9	1.4	4	29.7	36.1	0.35	15.16962221	27.25213461	21.2	3.1	16625.9	5.05	1.52	-22.15	0.46	3.66
2627	22.40692116	71.83450949	8104	2020	wheat	2.27	23.7	160.4	1.17	4	18.1	109.3	0.38	17.09044818	30.59250234	23.8	8.2	18018.4	7.49	1.18	-29.25	0.48	8.14
2628	22.32077904	71.81645997	5055	2022	wheat	2.74	76.5	104.5	1.12	1	9.8	95.2	0.72	13.87577373	35.0557092	24.5	33.7	19266.2	3.25	0.75	17.45	0.81	12.55
2629	22.32135194	71.80176781	9707	2018	cotton	4.05	76	124.4	1.36	1	23.5	70.9	0.61	16.829758	33.55882804	25.2	17.6	13710.4	3.2	2.47	1.6	0.7	15.55
2630	22.40577466	71.90682449	7664	2022	mustard	4.67	18.5	139.6	1.18	1	32.1	57.7	0.72	13.17465926	26.89219222	20	5.4	18973.6	7.27	2.23	-30.95	0.78	16.37
2631	22.32599305	71.79402086	6944	2018	cotton	4.32	13.7	112.9	1.57	3	21.9	55	0.67	13.5301619	37.63290323	25.6	38.8	19873.6	5.39	1.95	11.85	0.79	20.7
2632	22.28198501	71.73976512	4698	2019	cotton	2.05	11.1	107.6	1.28	3	33.6	96.3	0.62	13.31343206	33.7952124	23.6	34.4	21454.8	2.54	1.71	21.7	0.7	9.3
2633	22.36286367	71.78173936	7179	2018	wheat	0.59	80.6	151.7	1.5	2	8	61.4	0.52	16.13161948	31.07284855	23.6	3.3	12449.7	7.23	1.28	-32.85	0.65	1.95
2634	22.34023989	71.82116413	3023	2018	cotton	3.76	22.4	134	1.48	2	9.5	55.7	0.5	16.50154076	36.1217939	26.3	11.8	19964.4	7.93	1.45	-27.85	0.57	13.29
2635	22.37937102	71.84744456	9021	2020	mustard	2.36	23.9	104.5	1.59	1	8.7	87.9	0.64	14.82441388	25.05219137	19.9	9.9	14755.3	5.34	0.92	-16.8	0.71	7.63
2636	22.33143163	71.79003843	5620	2020	mustard	1.28	63.2	105.9	1.6	5	34	59.9	0.58	10.46460052	37.15524057	23.8	19	19977.4	7.03	0.82	-16.15	0.7	4.68
2637	22.39153524	71.76451256	2623	2022	cotton	1.44	15.1	199.1	1.44	1	8.4	90.4	0.25	15.66773743	36.74064669	26.2	24.2	15212.8	3.3	2.28	7.7	0.35	6.64
2638	22.39923232	71.90401192	7382	2020	wheat	3.97	88.1	127.2	1.45	2	25.7	108.7	0.2	12.79109833	32.93447277	22.9	10.7	12508	2.64	2.37	-2.5	0.3	12.61
2639	22.40170633	71.74701808	7597	2022	cotton	0.57	62.3	112.1	1.47	4	34.1	52	0.28	10.96540301	30.23612626	20.6	11.4	23691.8	3.62	0.79	-6.7	0.39	1.78
2640	22.35756786	71.7567299	5244	2019	mustard	1.83	84.4	196.9	1.56	1	35	103.9	0.49	16.56332059	30.0211671	23.3	17.2	16698.5	7.24	1.96	-19	0.56	8.07
2641	22.32092848	71.733521	3547	2022	mustard	3.25	23.8	175.1	1.31	2	22.4	99.9	0.27	12.06807439	36.81562017	24.4	5.5	17329.6	5.66	2.39	-22.8	0.33	11.31
2642	22.35081271	71.80917443	5380	2021	wheat	3.26	76.9	98.6	1.33	1	29.8	57.5	0.47	17.70831063	38.20273334	28	19.3	14912.5	5.93	1.12	-10.35	0.61	11.61
2643	22.3219069	71.73756133	5081	2020	mustard	4.12	34	180.8	1.59	5	11	56.7	0.74	12.48489433	30.74834264	21.6	30	17975.9	6.9	1.47	-4.5	0.89	20.94
2644	22.37042708	71.82160136	3999	2021	cotton	3.43	14.6	104.3	1.35	4	7.7	54.4	0.61	11.34958117	33.71112159	22.5	26	16847.1	4.5	1.43	3.5	0.7	13.93
2645	22.36063773	71.75913611	9228	2021	cotton	3.17	58.3	132.1	1.38	3	6	36.8	0.22	16.36719429	34.11538317	25.2	11.9	12436.4	6.15	1.54	-18.85	0.3	10.51
2646	22.37722163	71.81933863	9529	2021	cotton	1.82	85.5	84.2	1.54	2	26.8	22.3	0.27	14.64229759	27.44371214	21	10.8	16438.2	6.87	1.7	-23.55	0.37	5.08
2647	22.39928777	71.76232091	6007	2018	cotton	1.74	22.6	163.8	1.44	4	8.7	45.3	0.26	16.10769352	33.63356508	24.9	35	17182.6	4.06	1.49	14.7	0.4	8.37
2648	22.38399964	71.81244954	2302	2018	cotton	1.54	81.8	106.1	1.44	1	10.3	78	0.76	13.72028033	36.00306583	24.9	37.5	16016.9	4.81	2.21	13.45	0.9	7.32
2649	22.37308653	71.84258224	2534	2019	mustard	0.56	58.5	121.4	1.41	2	32.4	66.4	0.78	15.64647477	33.10370059	24.4	24	12699.2	5.15	2.2	-1.75	0.83	2.38
2650	22.39850346	71.8665121	2385	2018	mustard	0.79	22.4	151	1.32	3	10.3	99.9	0.77	15.20238646	37.03507209	26.1	29.9	19925.9	5.65	2.44	1.65	0.88	3.84
2651	22.36776834	71.82415757	1175	2021	mustard	1.95	70.2	171.9	1.43	4	21.3	21.3	0.25	14.16540225	33.56713972	23.9	31.7	22880.4	4.02	2.37	11.6	0.31	9.2
2652	22.33972191	71.81032186	3235	2022	mustard	4.61	29.9	124.6	1.28	4	9.8	86.4	0.26	13.14127573	36.93909819	25	13.8	13272.4	6.04	1.9	-16.4	0.41	15.62
2653	22.40743862	71.83877377	9722	2022	cotton	1.11	50.5	99.2	1.28	1	10.5	85.2	0.44	16.3565413	35.26448695	25.8	5	23169.9	6.15	1.71	-25.75	0.5	3.15
2654	22.41390247	71.82967168	4115	2018	cotton	3.94	16.3	90	1.49	1	23.1	51.2	0.21	13.11940101	31.66030093	22.4	18.4	13003.6	5.99	1.25	-11.55	0.35	12.57
2655	22.40015491	71.74686069	9754	2021	mustard	1.75	44.1	157.8	1.12	3	19.4	42	0.27	16.85797078	35.1646064	26	27.7	23434	2.95	2.44	12.95	0.34	7.8
2656	22.34440422	71.81131325	1693	2022	wheat	1.59	72.5	179.2	1.12	5	23.3	25.9	0.25	13.12038044	31.29972825	22.2	37.3	13145.4	4.3	1.64	15.8	0.34	8.16
2657	22.42265538	71.76213256	9577	2019	cotton	2.21	17.7	87.4	1.46	2	34	23.6	0.48	15.8835649	38.45405119	27.2	18	16842.6	4.59	1.65	-4.95	0.63	7.44
2658	22.37731215	71.87759868	7013	2018	wheat	2.87	41.8	81.1	1.42	2	14.5	51.1	0.46	15.7941624	30.29426351	23	24	20914.7	6.22	2.25	-7.1	0.59	10.32
2659	22.40187873	71.80660318	1834	2020	mustard	4.51	57.8	170.8	1.22	4	33.4	35.5	0.53	17.65604884	33.92211555	25.8	8.1	16161.9	6.29	1.37	-23.35	0.64	17.11
2660	22.3932348	71.84779866	3793	2021	cotton	1.24	70.8	114.7	1.38	3	34.7	88.5	0.73	14.11987153	32.67967935	23.4	21	14334.6	6.79	0.66	-12.95	0.8	4.97
2661	22.32741338	71.77913193	5092	2020	wheat	1.25	34.4	81.3	1.15	5	19.2	103.5	0.23	16.47468899	32.87727893	24.7	12	20940.6	3.79	1.82	-6.95	0.31	3.58
